	S3_RG	S3_SG	logFC	logCPM	PValue	FDR
TRINITY_DN6102_c0_g1	2.7460000000000004	3.075	-0.5959297718204329	1.1192692206464099	0.567307030812859	1.0
TRINITY_DN7017_c2_g5	3.702	2.519	0.5640627264634	1.11796609652212	0.567307030812859	1.0
TRINITY_DN1924_c0_g1	4.329	2.9139999999999997	0.5640627264634	1.11796609652212	0.567307030812859	1.0
TRINITY_DN3704_c0_g1	0.8540000000000001	0.5920000000000001	0.5640627264634	1.11796609652212	0.567307030812859	1.0
TRINITY_DN8832_c2_g1	4.545	3.057	0.5640627264634	1.11796609652212	0.567307030812859	1.0
TRINITY_DN7501_c2_g1	1.5730000000000002	1.094	0.5640627264634	1.11796609652212	0.567307030812859	1.0
TRINITY_DN9439_c5_g1	2.674	1.829	0.5640627264634	1.11796609652212	0.567307030812859	1.0
TRINITY_DN3970_c0_g1	1.183	0.816	0.5640627264634	1.11796609652212	0.567307030812859	1.0
TRINITY_DN9020_c3_g1	4.381	6.24	-0.45547593045870705	2.7185109938980196	0.56731974037613	1.0
TRINITY_DN9423_c3_g2	13.924000000000001	10.355	0.423415217473519	2.7168251380311097	0.56731974037613	1.0
TRINITY_DN8329_c1_g2	4.463	3.846	0.423415217473519	2.7168251380311097	0.56731974037613	1.0
TRINITY_DN7315_c4_g2	53.537	42.031000000000006	0.381715161589526	5.822920335124731	0.567431459223828	1.0
TRINITY_DN5596_c0_g1	4.792	6.527	-0.39166382504483604	4.923912852291809	0.567450991258904	1.0
TRINITY_DN5709_c0_g2	4.545	6.455	-0.391845105727975	4.72211496817925	0.5674850792940529	1.0
TRINITY_DN6791_c1_g1	7.497000000000001	10.499	-0.391845105727975	4.72211496817925	0.5674850792940529	1.0
TRINITY_DN8868_c2_g1	32.373000000000005	99.86	-0.37915310273766206	6.31986373978282	0.567581151305924	1.0
TRINITY_DN8666_c3_g1	3.877	5.2	-0.41468556521703004	3.3895902276067797	0.567620863065971	1.0
TRINITY_DN7331_c1_g1	36.199	48.603	-0.38015879861843804	6.47302668282511	0.5676766437383821	1.0
TRINITY_DN5674_c0_g3	40.292	33.505	0.381577469356376	5.81149049270933	0.567765123661366	1.0
TRINITY_DN8613_c1_g1	1.861	2.6719999999999997	-0.47391757761510706	2.3538966201356297	0.567966996336855	1.0
TRINITY_DN6651_c1_g1	7.816	3.165	-0.47391757761510706	2.3538966201356297	0.567966996336855	1.0
TRINITY_DN3602_c0_g1	1.841	2.645	-0.47391757761510706	2.3538966201356297	0.567966996336855	1.0
TRINITY_DN9263_c3_g1	73.54899999999999	59.228	0.37989716350562297	5.898954887324259	0.5680412007161401	1.0
TRINITY_DN5827_c3_g2	23.005	30.824	-0.378259749923802	6.27651178235075	0.568155676493592	1.0
TRINITY_DN6180_c3_g4	15.179	20.477999999999998	-0.386381738008675	5.27768715607808	0.5681910113680121	1.0
TRINITY_DN8760_c7_g1	25.103	21.025	0.37933217159094296	5.92343457798636	0.5682308734568929	1.0
TRINITY_DN6545_c1_g4	82.044	57.73	0.379775986237539	6.2492913205352405	0.568256930673665	1.0
TRINITY_DN6208_c1_g1	48.971000000000004	36.473	0.39372316287626197	4.45643628636373	0.568368863708121	1.0
TRINITY_DN8332_c1_g3	7.024	5.7829999999999995	-0.39203282732399797	3.95686702605623	0.5683919228072071	1.0
TRINITY_DN7024_c2_g1	7.188	9.755	-0.39203282732399797	3.95686702605623	0.5683919228072071	1.0
TRINITY_DN9508_c5_g1	22.778000000000002	28.968000000000004	-0.380234434729856	5.78702648509967	0.568448805104259	1.0
TRINITY_DN6599_c0_g1	4.391	11.126	-0.3909556960958189	4.613307969454611	0.568509747494407	1.0
TRINITY_DN7830_c1_g1	9.235	12.749	-0.50839049540979	1.8647966983462	0.568539198226818	1.0
TRINITY_DN6723_c1_g1	1.224	1.8019999999999998	-0.50839049540979	1.8647966983462	0.568539198226818	1.0
TRINITY_DN8917_c1_g1	1.851	2.717	-0.50839049540979	1.8647966983462	0.568539198226818	1.0
TRINITY_DN5027_c0_g1	1.337	0.986	0.47640226926715	1.86330549448329	0.568539198226818	1.0
TRINITY_DN6840_c3_g1	3.9589999999999996	2.8960000000000004	0.47640226926715	1.86330549448329	0.568539198226818	1.0
TRINITY_DN5572_c0_g1	4.504	6.115	-0.385108921312694	4.99501276542282	0.5687921557714809	1.0
TRINITY_DN9714_c4_g2	67.173	52.925	0.37878635988493303	6.2792381222900495	0.5687945300072571	1.0
TRINITY_DN9112_c2_g1	16.043	12.57	0.3915976884243871	4.5220248304377995	0.568855847178901	1.0
TRINITY_DN6350_c1_g1	68.13	48.532	0.414076308860313	3.81154429258092	0.56891996451484	1.0
TRINITY_DN7216_c3_g3	6.345	8.535	-0.391761586055795	3.81339878084302	0.56891996451484	1.0
TRINITY_DN6129_c3_g2	3.373	2.6180000000000003	0.41270226238596797	2.92512748439075	0.569044825505717	1.0
TRINITY_DN8233_c3_g1	38.801	30.573	0.38025310506232596	5.6244654260302	0.569104322401527	1.0
TRINITY_DN8492_c3_g2	10.191	7.8	0.393613070709469	4.4267788847399805	0.569247314495014	1.0
TRINITY_DN7390_c8_g1	6.643	8.679	-0.39045503937801707	4.42869730434721	0.569247314495014	1.0
TRINITY_DN7336_c3_g2	4.206	5.7829999999999995	-0.39020205437904	4.586692510469151	0.5693016493340061	1.0
TRINITY_DN8901_c2_g1	1.995	3.784	-0.430400731782662	3.33584493344721	0.5694060557762111	1.0
TRINITY_DN9492_c9_g1	16.762	22.549	-0.38494523989059903	5.18694452201255	0.569443317552065	1.0
TRINITY_DN6087_c2_g3	86.445	61.622	0.37859186802744704	6.5349383995481904	0.569465950475335	1.0
TRINITY_DN9624_c4_g1	9.307	7.2170000000000005	0.402778416090181	3.6595841611627598	0.569559547708228	1.0
TRINITY_DN9340_c2_g1	83.823	58.492	0.402778416090181	3.6595841611627598	0.569559547708228	1.0
TRINITY_DN9621_c7_g1	47.573	63.675	-0.3780264837625171	6.43089462297224	0.5695673695505401	1.0
TRINITY_DN6039_c2_g1	7.188	6.446000000000001	0.391450065755596	4.49369857818733	0.569705197004436	1.0
TRINITY_DN7910_c0_g1	35.366	46.864	-0.379665801203393	5.32213817369737	0.569710852187068	1.0
TRINITY_DN9225_c5_g1	19.169	25.301	-0.3845373632849	5.12751940827345	0.569713935152477	1.0
TRINITY_DN7299_c1_g3	11.888	14.632	-0.389443538007135	4.90863963721804	0.5697151290732829	1.0
TRINITY_DN5824_c2_g3	23.087	24.459	-0.376393638371781	6.24524646130289	0.5698173254418462	1.0
TRINITY_DN3676_c0_g1	502.031	392.06300000000005	0.37303364160844804	8.38160387887904	0.5698541637461291	1.0
TRINITY_DN7532_c0_g2	215.74200000000002	169.65	0.375614317291077	6.934001945363719	0.5700756593154069	1.0
TRINITY_DN8885_c1_g1	9.379	12.875	-0.457327388349964	2.61695656810352	0.5701064012868299	1.0
TRINITY_DN8956_c4_g1	50.39	35.773	0.375233912874621	6.43314251708911	0.570140347585796	1.0
TRINITY_DN8182_c2_g2	817.176	583.0509999999999	0.374985971803933	6.974833205896241	0.5701423417436879	1.0
TRINITY_DN7974_c0_g1	27.447	22.898000000000003	0.37667812383971705	6.32129992409847	0.5703038529054589	1.0
TRINITY_DN6393_c1_g1	10.767000000000001	8.283999999999999	0.41458220124106293	3.7648983923310695	0.57030795407828	1.0
TRINITY_DN8605_c4_g1	6.386	8.616	-0.39044777369133793	3.76674066509815	0.57030795407828	1.0
TRINITY_DN6050_c3_g1	71.678	50.19	0.40460902842318197	3.1071131502800093	0.5703415109629699	1.0
TRINITY_DN6620_c0_g1	19.549	15.708	0.40460902842318197	3.1071131502800093	0.5703415109629699	1.0
TRINITY_DN9328_c7_g1	7.559	5.855	0.40820821701065996	3.48144877564142	0.570349952961896	1.0
TRINITY_DN6100_c4_g1	16.361	21.509	-0.379070732016109	5.3427315041773396	0.570439359898428	1.0
TRINITY_DN8896_c2_g1	253.967	200.187	0.37264027885133705	7.9123777296850895	0.570767184597194	1.0
TRINITY_DN6030_c1_g1	14.005999999999998	13.798	0.3860084878820039	4.677632891321941	0.57086056981999	1.0
TRINITY_DN7488_c2_g1	28.712	38.409	-0.3750708357937279	6.21080273234958	0.570890099527114	1.0
TRINITY_DN7866_c2_g2	6.797999999999999	9.163	-0.38960876736214795	3.8712440247644104	0.5709506466761839	1.0
TRINITY_DN9142_c4_g2	46.266999999999996	34.662	0.37419186983999797	6.44481823650039	0.5710461093806121	1.0
TRINITY_DN7615_c5_g1	2.489	3.362	-0.40783113768331497	3.59429235005956	0.571131260398111	1.0
TRINITY_DN7055_c1_g1	3.6510000000000002	5.012	-0.40783113768331497	3.59429235005956	0.571131260398111	1.0
TRINITY_DN5783_c2_g1	8.494	11.324000000000002	-0.382796118573409	5.02646609688958	0.57122166059106	1.0
TRINITY_DN8797_c5_g1	10.376	8.472999999999999	0.38079322956060707	4.91281584635161	0.571345006917674	1.0
TRINITY_DN5872_c0_g2	10.253	7.962000000000001	0.40552557230787	3.9668253439500294	0.571508535415719	1.0
TRINITY_DN8160_c2_g1	44.96	30.69	0.391136333340265	4.43532088342792	0.5715088696243179	1.0
TRINITY_DN9738_c2_g1	4.288	6.07	-0.47825560598840705	2.2217707460983798	0.571538974614718	1.0
TRINITY_DN7000_c1_g3	1.7890000000000001	2.573	-0.47825560598840705	2.2217707460983798	0.571538974614718	1.0
TRINITY_DN5114_c1_g1	3.548	2.833	0.446231079337719	2.2202062295451497	0.571538974614718	1.0
TRINITY_DN8051_c5_g3	2.386	1.8019999999999998	0.446231079337719	2.2202062295451497	0.571538974614718	1.0
TRINITY_DN6248_c2_g1	12.267999999999999	13.117	0.446231079337719	2.2202062295451497	0.571538974614718	1.0
TRINITY_DN8260_c2_g3	1.8	1.3630000000000002	0.446231079337719	2.2202062295451497	0.571538974614718	1.0
TRINITY_DN7133_c3_g2	2.735	3.748	-0.44565887513627095	2.83936915251864	0.571582260091982	1.0
TRINITY_DN6064_c0_g2	12.515	16.775	-0.388217207262092	4.26089222982199	0.571725254924712	1.0
TRINITY_DN7248_c1_g2	24.002	30.680999999999997	-0.374008917101085	6.87998915472168	0.5717758867326429	1.0
TRINITY_DN6830_c7_g2	7.013999999999999	5.487	0.398468334176027	3.7237167111567495	0.571788601907433	1.0
TRINITY_DN9263_c1_g1	54.266999999999996	42.408	0.376606395020257	6.0813445126687595	0.57188186368252	1.0
TRINITY_DN9480_c2_g1	29.0	37.8	-0.3882439874165471	4.05996168465507	0.5719973589247839	1.0
TRINITY_DN9086_c3_g1	24.351999999999997	31.739	-0.40971040648317797	3.40706933634333	0.572159266786322	1.0
TRINITY_DN9172_c0_g1	13.450999999999999	10.293	0.408602304448525	3.4225619724648797	0.572159266786322	1.0
TRINITY_DN8095_c1_g1	22.326	16.811	0.408602304448525	3.4225619724648797	0.572159266786322	1.0
TRINITY_DN7912_c2_g7	30.07	22.307	0.408602304448525	3.4225619724648797	0.572159266786322	1.0
TRINITY_DN9017_c4_g1	39.942	33.056999999999995	0.382691303145552	5.329354707800309	0.572161127199518	1.0
TRINITY_DN7057_c1_g1	12.33	16.631	-0.387095679126035	4.7668177576691395	0.572239703403025	1.0
TRINITY_DN6170_c2_g2	8.165	5.827999999999999	0.410076672154435	3.8246080559207405	0.5723492777515551	1.0
TRINITY_DN9394_c8_g1	20.721999999999998	16.147000000000002	0.390969435416528	4.40522160650686	0.5724676060481839	1.0
TRINITY_DN8921_c3_g1	4.103	5.622000000000001	-0.437004566314184	3.0320305517741204	0.5726592944700871	1.0
TRINITY_DN9355_c6_g1	15.014000000000001	11.673	0.39570723385777795	4.22494270122162	0.572813442046002	1.0
TRINITY_DN5992_c2_g1	49.361999999999995	32.465	0.39570723385777795	4.22494270122162	0.572813442046002	1.0
TRINITY_DN9017_c6_g2	20.741999999999997	27.471	-0.3871812959722771	4.22682502375209	0.572813442046002	1.0
TRINITY_DN8218_c3_g2	7.127000000000001	9.602	-0.38762174048281	3.92685909359735	0.572833127640033	1.0
TRINITY_DN8411_c3_g1	9.41	12.651	-0.386232481886558	4.92085861609692	0.572963311888171	1.0
TRINITY_DN6811_c2_g1	21.636999999999997	28.959	-0.381482808140189	5.296565412826969	0.573220601458423	1.0
TRINITY_DN8687_c0_g1	14.994000000000002	20.146	-0.38606898275391294	4.7969790815111795	0.573250286189212	1.0
TRINITY_DN5307_c0_g1	4.71	6.33	-0.38704739015211004	4.02073386723092	0.5732549143474439	1.0
TRINITY_DN6212_c1_g1	3.764	5.102	-0.38704739015211004	4.02073386723092	0.5732549143474439	1.0
TRINITY_DN4997_c0_g1	1.172	1.6680000000000001	-0.459483352412123	2.5077093185159702	0.5732965636776469	1.0
TRINITY_DN8797_c3_g1	3.7119999999999997	5.227	-0.459483352412123	2.5077093185159702	0.5732965636776469	1.0
TRINITY_DN3168_c0_g1	0.812	1.318	-0.646244998492004	0.7866392471602242	0.5733016339272621	1.0
TRINITY_DN9451_c2_g1	0.596	0.9590000000000001	-0.646244998492004	0.7866392471602242	0.5733016339272621	1.0
TRINITY_DN7234_c1_g1	6.818	6.644	-0.646244998492004	0.7866392471602242	0.5733016339272621	1.0
TRINITY_DN6256_c0_g2	0.833	1.345	-0.646244998492004	0.7866392471602242	0.5733016339272621	1.0
TRINITY_DN7873_c3_g1	1.1520000000000001	1.838	-0.646244998492004	0.7866392471602242	0.5733016339272621	1.0
TRINITY_DN5937_c1_g5	0.977	1.56	-0.646244998492004	0.7866392471602242	0.5733016339272621	1.0
TRINITY_DN4627_c0_g1	0.977	1.5959999999999999	-0.646244998492004	0.7866392471602242	0.5733016339272621	1.0
TRINITY_DN9016_c0_g1	1.008	1.5959999999999999	-0.646244998492004	0.7866392471602242	0.5733016339272621	1.0
TRINITY_DN8750_c2_g1	7.692	4.752	0.614463813472239	0.7854398551463059	0.5733016339272621	1.0
TRINITY_DN5997_c3_g5	6.252999999999999	3.918	0.614463813472239	0.7854398551463059	0.5733016339272621	1.0
TRINITY_DN7344_c2_g1	1.81	1.21	0.614463813472239	0.7854398551463059	0.5733016339272621	1.0
TRINITY_DN9295_c6_g1	1.501	0.995	0.614463813472239	0.7854398551463059	0.5733016339272621	1.0
TRINITY_DN9739_c1_g1	1.285	0.861	0.614463813472239	0.7854398551463059	0.5733016339272621	1.0
TRINITY_DN8199_c2_g1	11.837	7.146	0.614463813472239	0.7854398551463059	0.5733016339272621	1.0
TRINITY_DN5491_c5_g6	8.124	4.994	0.614463813472239	0.7854398551463059	0.5733016339272621	1.0
TRINITY_DN6005_c0_g4	4.185	3.398	0.614463813472239	0.7854398551463059	0.5733016339272621	1.0
TRINITY_DN9529_c2_g1	5.358	3.398	0.614463813472239	0.7854398551463059	0.5733016339272621	1.0
TRINITY_DN9517_c2_g1	14.530999999999999	8.455	0.614463813472239	0.7854398551463059	0.5733016339272621	1.0
TRINITY_DN3413_c0_g1	3.404	2.215	0.614463813472239	0.7854398551463059	0.5733016339272621	1.0
TRINITY_DN4616_c0_g1	1.8	1.192	0.614463813472239	0.7854398551463059	0.5733016339272621	1.0
TRINITY_DN7580_c1_g1	5.872000000000001	3.685	0.614463813472239	0.7854398551463059	0.5733016339272621	1.0
TRINITY_DN9240_c4_g1	6.355	1.703	0.614463813472239	0.7854398551463059	0.5733016339272621	1.0
TRINITY_DN5092_c0_g1	3.383	2.197	0.614463813472239	0.7854398551463059	0.5733016339272621	1.0
TRINITY_DN7193_c2_g1	3.99	2.573	0.614463813472239	0.7854398551463059	0.5733016339272621	1.0
TRINITY_DN8300_c1_g2	0.987	0.6629999999999999	0.614463813472239	0.7854398551463059	0.5733016339272621	1.0
TRINITY_DN7463_c2_g3	4.257	2.735	0.614463813472239	0.7854398551463059	0.5733016339272621	1.0
TRINITY_DN9507_c8_g1	217.007	173.908	0.36945020503128295	8.65765460961629	0.573332256752588	1.0
TRINITY_DN8808_c5_g1	4.916	9.934	-0.5201456226738	1.6757300121797498	0.573358601344709	1.0
TRINITY_DN6015_c4_g1	1.3780000000000001	2.008	-0.5201456226738	1.6757300121797498	0.573358601344709	1.0
TRINITY_DN6964_c4_g2	4.4319999999999995	6.3660000000000005	-0.5201456226738	1.6757300121797498	0.573358601344709	1.0
TRINITY_DN8314_c5_g1	2.9819999999999998	2.215	0.48818115779138604	1.67430140175205	0.573358601344709	1.0
TRINITY_DN8986_c2_g1	3.455	1.847	0.48818115779138604	1.67430140175205	0.573358601344709	1.0
TRINITY_DN4501_c0_g1	3.075	2.116	0.48818115779138604	1.67430140175205	0.573358601344709	1.0
TRINITY_DN7909_c5_g1	9.347999999999999	4.151	0.398450593697951	3.6740916807469	0.5733715086297271	1.0
TRINITY_DN6412_c2_g1	27.468000000000004	21.589000000000002	0.38053742681998604	5.3700003964577006	0.573524625575974	1.0
TRINITY_DN6031_c4_g3	35.51	55.68600000000001	-0.372576605018974	6.2207203894217304	0.573539013557752	1.0
TRINITY_DN8776_c5_g1	19.601	17.869	-0.38587297447996705	4.66145482513047	0.573591384746324	1.0
TRINITY_DN6073_c2_g1	11.446	6.222	0.38868955707723496	4.44381261022324	0.573748189195575	1.0
TRINITY_DN9046_c6_g1	128.886	102.81	0.3697839850600779	7.84670877893126	0.5738060874092961	1.0
TRINITY_DN3811_c1_g1	59.81	74.945	-0.38609410434028	4.1919339054468105	0.5739545974621401	1.0
TRINITY_DN8218_c4_g1	8.679	11.198	-0.385633690848644	4.51186735865341	0.574003500689542	1.0
TRINITY_DN6909_c3_g1	250.30599999999998	329.356	-0.36831551498057297	9.46299775384812	0.574042976586429	1.0
TRINITY_DN9250_c4_g1	34.533	27.094	0.378038432309367	5.1875121224805705	0.5740455693146429	1.0
TRINITY_DN4901_c0_g1	3.25	4.51	-0.42502553926160497	3.3539834529704704	0.5741223769295689	1.0
TRINITY_DN7654_c4_g2	13.544	10.463	0.392934437722515	3.3522155566349197	0.5741223769295689	1.0
TRINITY_DN9429_c10_g1	16.505	12.677999999999999	0.392934437722515	3.3522155566349197	0.5741223769295689	1.0
TRINITY_DN9599_c3_g1	14.819	19.859	-0.385330638601332	4.5751227295867904	0.5742367522762529	1.0
TRINITY_DN5374_c0_g1	11.095999999999998	9.289	0.405929840869549	3.88194442150164	0.574237026926097	1.0
TRINITY_DN8078_c2_g1	9.667	7.379	0.405929840869549	3.88194442150164	0.574237026926097	1.0
TRINITY_DN8500_c3_g2	6.921	5.4510000000000005	0.39298511582328705	4.26859328128252	0.574247964145865	1.0
TRINITY_DN8482_c2_g1	9.357999999999999	12.300999999999998	-0.384858361438536	4.87759943713316	0.5744017045363901	1.0
TRINITY_DN3807_c0_g1	6.098	3.55	0.414603142473704	2.74458194628021	0.574437796312453	1.0
TRINITY_DN7811_c3_g1	7.085	5.2	0.414603142473704	2.74458194628021	0.574437796312453	1.0
TRINITY_DN8678_c3_g1	9.286	12.552	-0.379816873748225	5.12486742643037	0.574509492404449	1.0
TRINITY_DN5071_c0_g1	176.757	139.75799999999998	0.36963745998203595	7.45953593815289	0.574543853266959	1.0
TRINITY_DN7298_c1_g4	38.399	51.078	-0.375663776915865	6.02648790849687	0.574552974132162	1.0
TRINITY_DN7137_c1_g1	3.846	5.272	-0.4059303861321071	3.4832428635733503	0.574641032112013	1.0
TRINITY_DN9247_c5_g1	5.718	4.5280000000000005	0.38847185427177006	4.41389181225547	0.574749166453384	1.0
TRINITY_DN6557_c2_g1	18.891	14.802	0.3805873704005349	4.74785970092969	0.5748294529111679	1.0
TRINITY_DN7036_c2_g1	53.095	41.556000000000004	0.377745009151598	5.443782340555769	0.57492369793742	1.0
TRINITY_DN7951_c0_g1	8.227	10.517000000000001	-0.403596014167476	3.6094712349824705	0.575067648961643	1.0
TRINITY_DN6517_c1_g1	16.906	12.292	0.398431540880998	3.62269861019397	0.575067648961643	1.0
TRINITY_DN7571_c5_g1	15.199000000000002	12.695	0.37633527968557	5.5099356169082405	0.575124064608122	1.0
TRINITY_DN9285_c2_g1	35.643	47.06100000000001	-0.37437394251840894	5.32442751287725	0.575133532512504	1.0
TRINITY_DN5624_c1_g2	3.003	4.196000000000001	-0.437356633356343	2.9508808105625803	0.575232787280954	1.0
TRINITY_DN7780_c5_g1	4.031000000000001	3.138	0.40528306982778206	2.9491837869919997	0.575232787280954	1.0
TRINITY_DN6972_c0_g2	18.819000000000003	24.691999999999997	-0.40162956087392404	3.72553863890491	0.5754245988229001	1.0
TRINITY_DN7718_c2_g5	24.331	18.595	0.3943739793547729	3.73759653056594	0.5754245988229001	1.0
TRINITY_DN8470_c2_g1	30.255	23.741	0.381320339876846	4.95498158005449	0.575436206209751	1.0
TRINITY_DN7636_c1_g2	11.085999999999999	14.892000000000001	-0.378449057649988	4.99788443999938	0.575563540614761	1.0
TRINITY_DN6467_c0_g1	29.134	36.679	-0.373607971750014	5.83947833680674	0.575573361779191	1.0
TRINITY_DN8004_c6_g1	14.078	11.189	0.379150227940006	5.0469777951797905	0.575682951637242	1.0
TRINITY_DN4357_c0_g1	1.3880000000000001	1.919	-0.48357208169818394	2.07631501690651	0.5757765519406121	1.0
TRINITY_DN8687_c4_g4	2.2319999999999998	3.201	-0.48357208169818394	2.07631501690651	0.5757765519406121	1.0
TRINITY_DN9012_c1_g1	1.7790000000000001	2.573	-0.48357208169818394	2.07631501690651	0.5757765519406121	1.0
TRINITY_DN6313_c2_g3	4.833	6.733	-0.48357208169818394	2.07631501690651	0.5757765519406121	1.0
TRINITY_DN4330_c0_g1	1.08	1.569	-0.48357208169818394	2.07631501690651	0.5757765519406121	1.0
TRINITY_DN1773_c0_g1	1.882	2.717	-0.48357208169818394	2.07631501690651	0.5757765519406121	1.0
TRINITY_DN6225_c1_g1	4.977	3.7030000000000003	0.451561019630191	2.07479880392833	0.5757765519406121	1.0
TRINITY_DN8928_c1_g1	10.407	13.978	-0.38401454380526295	4.385220399538181	0.5757929333991179	1.0
TRINITY_DN7992_c2_g1	19.94	15.663	0.37900434210718104	4.77837813788456	0.5758001215016489	1.0
TRINITY_DN8950_c3_g1	611.06	409.851	0.36748047459230104	8.179875924398731	0.575801438214141	1.0
TRINITY_DN7061_c1_g1	5.666	4.169	0.398207056359762	3.1283396237237002	0.575815611256994	1.0
TRINITY_DN7045_c7_g1	4.678999999999999	3.497	0.398207056359762	3.1283396237237002	0.575815611256994	1.0
TRINITY_DN7639_c4_g1	10.273	14.399000000000001	0.398207056359762	3.1283396237237002	0.575815611256994	1.0
TRINITY_DN9269_c6_g1	17.955	14.075999999999999	0.386272198073498	4.452254653328	0.5759655739052321	1.0
TRINITY_DN8559_c2_g2	6.921	9.351	-0.383231348570318	4.883854731323639	0.5760523412093671	1.0
TRINITY_DN5692_c0_g4	13.564	18.218	-0.383076480958872	4.93297496480948	0.576165654178245	1.0
TRINITY_DN6321_c1_g1	3.3939999999999997	4.707	-0.42474029353493	3.28943327474975	0.5762597785793511	1.0
TRINITY_DN5483_c0_g1	3.239	2.555	0.39265165134866997	3.28768453085029	0.5762597785793511	1.0
TRINITY_DN8690_c1_g1	5.728	7.182	-0.37171712558927095	5.69567177361013	0.57657200468192	1.0
TRINITY_DN5174_c0_g1	7.3629999999999995	4.976	0.3926906475139771	4.20012018136255	0.576587091014036	1.0
TRINITY_DN6096_c2_g1	8.505	11.422	-0.3834622727435871	4.20198219806311	0.576587091014036	1.0
TRINITY_DN8729_c1_g1	39.253	30.869	0.37524471336082793	5.197589944313759	0.5767117023894001	1.0
TRINITY_DN8813_c6_g1	9.193999999999999	12.345999999999998	-0.383205347159965	4.27999068093407	0.5767428285954089	1.0
